location_id,name,type,location,address,status,food_items,latitude,longitude
1181498,John's Catering #5,Truck,HARRISON ST: FREMONT ST \ I-80 W OFF RAMP to 01ST ST \ I-80 E ON RAMP (400 - 499),401 HARRISON ST,EXPIRED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.78606252109720,-122.39217646394900
1163794,"SOHOMEI, LLC",Truck,MISSION ST: 07TH ST to ANGELOS ALY \ JULIA ST (1100 - 1165),1118 MISSION ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.77915720534110,-122.41161543051900
1181516,John's Catering #5,Truck,11TH ST: KISSLING ST to BURNS PL (236 - 276),251 11TH ST,EXPIRED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.77249677780670,-122.41420984516700
1513373,Brazuca Grill,Truck,FRANCISCO ST: MASON ST to TAYLOR ST (500 - 599),500 FRANCISCO ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.805049509058900,-122.41433443694000
1163791,"SOHOMEI, LLC",Truck,CLAY ST: BATTERY ST to SANSOME ST (400 - 499),432 CLAY ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.795105560981400,-122.40087663372600
963985,Singh Brothers Ice Cream,Truck,BANCROFT AVE: JENNINGS ST to KEITH ST (1500 - 1599),1562 BANCROFT AVE,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.725450702172300,-122.39199164141800
1153604,SPUNBYSS,Truck,02ND ST: TEHAMA ST to CLEMENTINA ST (224 - 273),240 02ND ST,REQUESTED,American classic slider:  fried chicken slider: fried chicken skin: wedge cut fries: regular cut fries: handcrafted sodas: spring salad,37.78594032017340,-122.39779993385800
963995,Singh Brothers Ice Cream,Truck,KISKA RD: DORMITORY RD \ KIRKWOOD AVE to REARDON RD (141 - 199),195 KISKA RD,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.72943828845400,-122.37665780072300
1090089,Tacos El Primo,Truck,QUINT ST: DAVIDSON AVE to EVANS AVE (300 - 399),1700 EVANS AVE,REQUESTED,Mexican food: tacos: burritos: tortas: various meat and chicken and fish plate: chile relleno plate: fish plate: bread: flan: rice pudding: bread: fruit juice: vegetable juice: coffee: tea,37.744889286143,-122.39097197693500
963992,Singh Brothers Ice Cream,Truck,QUESADA AVE: CRISP RD to HAWES ST (1170 - 1199),1191 QUESADA AVE,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.72774449070110,-122.38210737524200
1163792,"SOHOMEI, LLC",Truck,THOMAS MORE WAY: BROTHERHOOD WAY \ CHUMASERO DR to SAN FRANCISCO GOLF CLUB RD (1 - 99),1 THOMAS MORE WAY,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.710003334289400,-122.47141191312900
1181505,John's Catering #5,Truck,REDWOOD ST: POLK ST to VAN NESS AVE (100 - 199),180 REDWOOD ST,EXPIRED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.78083157691190,-122.41994286468200
963980,Singh Brothers Ice Cream,Truck,GRIFFITH ST: INGERSON AVE to JAMESTOWN AVE (2900 - 2999),2900 GRIFFITH ST,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.71699129032400,-122.38959908417000
1163783,"SOHOMEI, LLC",Truck,PINE ST: POLK ST to VAN NESS AVE (1500 - 1599),1540 PINE ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.78982691876330,-122.42112628905600
1199051,Munch India,Truck,CALIFORNIA ST: SANSOME ST to LEIDESDORFF ST (400 - 448),400 CALIFORNIA ST,REQUESTED,Daily rotating menus consisting of various local & organic vegetable: poultry: meat: seafood : rice & bread dishes.,37.79330427556100,-122.4014589984130
963978,Singh Brothers Ice Cream,Truck,HOLLISTER AVE: HAWES ST to INGALLS ST (1000 - 1099),1000 HOLLISTER AVE,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.718939819095900,-122.39051787206600
1181506,John's Catering #5,Truck,NATOMA ST: FREMONT ST to 01ST ST (1 - 19),400 HOWARD ST,EXPIRED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.78911920766770,-122.39588103933500
963979,Singh Brothers Ice Cream,Truck,INGERSON AVE: JENNINGS ST to 03RD ST (1100 - 1199),1173 INGERSON AVE,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.72044936265940,-122.39591501423700
1181511,John's Catering #5,Truck,MASONIC AVE: EWING TER to TURK BLVD (200 - 298) -- EAST --,270 MASONIC AVE,EXPIRED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.778918589893400,-122.44674879681500
1090091,Tacos El Primo,Truck,JENNINGS ST: WALLACE AVE to YOSEMITE AVE (2200 - 2299),1495 WALLACE AVE,REQUESTED,Mexican food: tacos: burritos: tortas: various meat and chicken and fish plate: chile relleno plate: fish plate: bread: flan: rice pudding: bread: fruit juice: vegetable juice: coffee: tea,37.72593049503990,-122.38921555942100
946047,The Huge Hotdog Concession,Truck,POLK ST: BUSH ST to AUSTIN ST \ FRANK NORRIS ST (1300 - 1329),1300 POLK ST,EXPIRED,Hotdogs: chips: soda: nuts: crackers,37.788877117266600,-122.42009102003800
1034228,Julie's Hot Dogs,,MISSION ST: 14TH ST to 15TH ST (1800 - 1899),1850 MISSION ST,REQUESTED,Hot dogs: bacon wrap hot dogs: chicken burgers: energy drinks: water & various drinks,37.76735502136980,-122.42051791382900
934630,May Catering,Truck,EVANS AVE: HUNTERS POINT BLVD to JENNINGS ST \ MIDDLE POINT RD (1031 - 1099),1059 EVANS AVE,EXPIRED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,37.7365721824187,-122.37820966720200
963984,Singh Brothers Ice Cream,Truck,DONNER AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1475 DONNER AVE,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.72279368875930,-122.39171966647200
1181501,John's Catering #5,Truck,MARIPOSA ST: HAMPSHIRE ST to YORK ST (2500 - 2599),2500 MARIPOSA ST,EXPIRED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.76372721363290,-122.40933414879000
1186400,Tres Agaves Mexican Kitchen & Tequila Lounge LLC. dba Tres Truck,Truck,16TH ST: KANSAS ST to VERMONT ST (1700 - 1799),1700 16TH ST,EXPIRED,Multiple Truck - Everything,37.76621745068000,-122.40395278412100
934625,May Catering,Truck,,Assessors Block 8710/Lot003,EXPIRED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,37.77064539839080,-122.3934769372000
1037689,Munch A Bunch,Truck,07TH ST: CLEVELAND ST to HARRISON ST (314 - 399),355 07TH ST,EXPIRED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,37.77638142599360,-122.40693405162600
1181515,John's Catering #5,Truck,HARRISON ST: ALAMEDA ST to 15TH ST (1830 - 1899),1830 HARRISON ST,EXPIRED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.76798459486450,-122.41395382252200
1039786,Julie's Hot Dogs,,MISSION ST: 17TH ST to CLARION ALY (2100 - 2131),2101 MISSION ST,REQUESTED,Hot dogs: bacon wrap hot dogs: chicken burgers: energy drinks: water & various drinks,37.76317461963380,-122.41900951477100
1213203,Marengo,Truck,WATERLOO ST: MARENGO ST to BAY SHORE BLVD (40 - 99),75 WATERLOO ST,REQUESTED,Breakfast - egg: cheese: bacon: tomato: english muffin w/ butter: jam: or nutella: hard boiled eggs: fruit medley: water: coffee: milk: carrot juice: orange juice,37.7386499426562,-122.40618611429500
1184867,Subs on Hubs,Truck,08TH ST: FOLSOM ST to RINGOLD ST (300 - 341),333 08TH ST,EXPIRED,Italian subs: Cuban sandwich: Gyro,37.77497549982170,-122.40938582319400
1186399,Tres Agaves Mexican Kitchen & Tequila Lounge LLC. dba Tres Truck,Truck,RHODE ISLAND ST: 16TH ST to 17TH ST (300 - 399),301 RHODE ISLAND ST,EXPIRED,Multiple Truck - Everything,37.76545973746820,-122.40213637617900
963997,Singh Brothers Ice Cream,Truck,NIBBI CT: GILLETTE AVE to END: 1-99 BLOCK (1 - 99),35 NIBBI CT,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.710451691867500,-122.39614907899600
948140,Eli's Hot Dogs,Push Cart,JERROLD AVE: BARNEVELD AVE to JERROLD AVE (2351 - 2369),101 BAY SHORE BLVD,REQUESTED,various styles of hot dogs & sausages: chips: breakfast sandwiches: chili: soda: water:,37.746948295513100,-122.40339096031300
1037695,Munch A Bunch,Truck,TURK ST: WEBSTER ST to FILLMORE ST (1300 - 1399),1345 TURK ST,EXPIRED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,0,0
963988,Singh Brothers Ice Cream,Truck,PALOU AVE: HAWES ST to INGALLS ST (1100 - 1199),1101 PALOU AVE,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.72867144281790,-122.38186508864100
1181514,John's Catering #5,Truck,HOWARD ST: BEALE ST to FREMONT ST (300 - 399),300 HOWARD ST,EXPIRED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.78956931389660,-122.39512939052100
1163784,"SOHOMEI, LLC",Truck,VALENCIA ST: 18TH ST to 19TH ST (700 - 799),740 VALENCIA ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.760957168278500,-122.42182419935800
1037690,Munch A Bunch,Truck,12TH ST: ISIS ST to BERNICE ST (332 - 365),333 12TH ST,EXPIRED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,37.770818229999300,-122.41400729759700
1181509,John's Catering #5,Truck,,50 IVY ST,EXPIRED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.77812837973380,-122.41865212999700
1200178,SF Cart Project,Truck,MISSION BAY BLVD SOUTH: 03RD ST \ MISSION BAY BLVD to 04TH ST \ MISSION BAY BLVD (501 - 599),535 MISSION BAY BLVD SOUTH,EXPIRED,7 Multiple Trucks on rotation (1 on Mission Bay Blvd South & 6 on 4th St).   Serving everything but hot dogs,37.769124412168100,-122.39147491124600
949952,"Santana ESG, Inc.",Truck,HARRISON ST: 21ST ST to 22ND ST (2500 - 2599),2598 HARRISON ST,EXPIRED,Tacos: Burritos: Tortas: Quesadillas: Mexican Drinks: Aguas Frescas,0,0
1181503,John's Catering #5,Truck,03RD ST: 16TH ST to MARIPOSA ST (1800 - 1998) -- WEST --,1900 03RD ST,EXPIRED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.765106463190800,-122.38967948729000
1037688,Munch A Bunch,Truck,PARNASSUS AVE: HILLWAY AVE to 03RD AVE (400 - 599),400 PARNASSUS AVE,EXPIRED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,37.763864032383200,-122.4583917498440
1163799,"SOHOMEI, LLC",Truck,MASONIC AVE: MCALLISTER ST to FULTON ST (500 - 599),599 MASONIC AVE,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.780723147544400,-122.44778964047800
1089698,El Tonayense #60,Truck,HARRISON ST: MISTRAL ST to 20TH ST (2345 - 2399),2355 FOLSOM ST,REQUESTED,Tacos: Burritos: Tortas: Quesadillas: Drinks,0,0
1037694,Munch A Bunch,Truck,WEBSTER ST: CLAY ST to WASHINGTON ST (2200 - 2299),2200 WEBSTER ST,EXPIRED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,0,0
1037691,Munch A Bunch,Truck,LARKIN ST: FERN ST to BUSH ST (1127 - 1199),1144 LARKIN ST,EXPIRED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,37.788527575313200,-122.41831368572100
1163796,"SOHOMEI, LLC",Truck,DAVIDSON AVE: QUINT ST to RANKIN ST (1500 - 1599),1580 DAVIDSON AVE,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.74569302612040,-122.39071458482100
963986,Singh Brothers Ice Cream,Truck,WALLACE AVE: JENNINGS ST to KEITH ST (1500 - 1599),1550 WALLACE AVE,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.72716806878200,-122.39002914870100
934627,May Catering,Truck,04TH ST: CHINA BASIN ST to MISSION BAY BLVD (1300 - 1399),1322 04TH ST,EXPIRED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,37.763870760166100,-122.46060056387900
1181513,John's Catering #5,Truck,BRYANT ST: 19TH ST to 20TH ST (2100 - 2199),2157 BRYANT ST,EXPIRED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.759796271722700,-122.40957342162400
1058991,Ruru Juice LLC,Truck,MISSION ST: 02ND ST to NEW MONTGOMERY ST (600 - 634),601 MISSION ST,REQUESTED,Smoothies: Juice: Salads: Fruit Bowls: Soup,37.78767164448790,-122.39976292583900
953001,Wonder Philly,Push Cart,04TH ST: BERRY ST to MISSION CREEK (900 - 999),960 04TH ST,ISSUED,Hot dogs: sausages: cheesesteaks: chips: drinks,37.77433766636960,-122.39405328631300
1184864,Subs on Hubs,Truck,BRANNAN ST: 08TH ST to 09TH ST (900 - 999),934 BRANNAN ST,EXPIRED,Italian subs: Cuban sandwich: Gyro,37.7711790005481,-122.40657367342900
963987,Singh Brothers Ice Cream,Truck,FITZGERALD AVE: HAWES ST to INGALLS ST (1100 - 1199),1104 FITZGERALD AVE,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.720174722649300,-122.38940711434200
1163405,Julie's Hot Dogs,Truck,MISSION ST: 19TH ST to 20TH ST (2300 - 2399),2365 MISSION ST,EXPIRED,Hot dogs: Bacon wrapped hot dogs: soda: water: sports drinks: energy drinks: chips,37.75924028515020,-122.4185441711170
1163788,"SOHOMEI, LLC",Truck,MISSION ST: ANNIE ST to 03RD ST (663 - 699),690 MISSION ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,0,0
959619,"Kabob Trolley, LLC",Push Cart,04TH ST: TOWNSEND ST to KING ST (700 - 799),298 KING ST,REQUESTED,Gyros: Kebobs: refreshments and dessert,37.77764220851000,-122.39341814593200
934629,May Catering,Truck,LE CONTE AVE: 03RD ST to KEITH ST (1039 - 1099),1075 LE CONTE AVE,EXPIRED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,37.71878807902010,-122.39810598775000
1219753,"Kabob Trolley, LLC",Truck,MISSION ST: 07TH ST to ANGELOS ALY \ JULIA ST (1100 - 1165),1133 MISSION ST,REQUESTED,Halal Gyro and Cheesesteaks,37.77833025576590,-122.41151586526800
1090090,Tacos El Primo,Truck,WILLIAMS AVE: APOLLO ST to PHELPS ST \ VESTA ST (300 - 399),345 WILLIAMS AVE,REQUESTED,Mexican food: tacos: burritos: tortas: various meat and chicken and fish plate: chile relleno plate: fish plate: bread: flan: rice pudding: bread: fruit juice: vegetable juice: coffee: tea,37.72980548057410,-122.39924710472400
963994,Singh Brothers Ice Cream,Truck,INGALLS ST: GEORGE CT to OAKDALE AVE (1350 - 1399),1309 INGALLS ST,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.730374237862800,-122.38186187865700
1174530,CC Acquisition LLC,Push Cart,VALENCIA ST: 16TH ST to 17TH ST (500 - 599),560 VALENCIA ST,REQUESTED,Chai Tea,37.763858081360300,-122.4220826209930
1242091,Quick Grub,Push Cart,SANSOME ST: SUTTER ST to BUSH ST (1 - 99),1 BUSH ST,EXPIRED,Pre-packaged cold food and soft drinks,37.79092150726920,-122.4001004237390
1037687,Munch A Bunch,Truck,17TH ST: SAN BRUNO AVE to UTAH ST (2200 - 2299),2222 17TH ST,EXPIRED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,37.76521594899380,-122.40600697202900
953198,"Santana ESG, Inc.",Truck,SHOTWELL ST: 16TH ST to 17TH ST (200 - 299),200 SHOTWELL ST,EXPIRED,Tacos: Burritos: Tortas: Quesadillas: Mexican Drinks: Aguas Frescas,37.764745350719500,-122.41656213947000
1181504,John's Catering #5,Truck,HARRISON ST: 16TH ST \ TREAT AVE to 17TH ST (2000 - 2099),2010 HARRISON ST,EXPIRED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.78758750472810,-122.39047154033200
1163786,"SOHOMEI, LLC",Truck,02ND ST: FEDERAL ST to SOUTH PARK (519 - 548),544 02ND ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.782423563294700,-122.39323639939800
1037693,Munch A Bunch,Truck,BRYANT ST: ALAMEDA ST intersection,1525 BRYANT ST,EXPIRED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,37.76773409267080,-122.41015260194200
1181502,John's Catering #5,Truck,BRANNAN ST: 05TH ST to 06TH ST \ I-280 NORTHBOUND \ I-280 SOUTHBOUND (600 - 699),610 BRANNAN ST,EXPIRED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.776626919922300,-122.39955550378700
1042438,Ruru Juice LLC,Truck,SUTTER ST: SANSOME ST to MONTGOMERY ST (50 - 99),80 SUTTER ST,REQUESTED,Smoothies: Juice: Salads: Fruit Bowls: Soup,37.79034624734140,-122.4018501909890
963983,Singh Brothers Ice Cream,Truck,JENNINGS ST: KEY AVE to LE CONTE AVE (3400 - 3499),3444 JENNINGS ST,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.71852204856650,-122.3966614444170
1297766,Tacos Lol-Tun,Truck,ARMSTRONG AVE: KEITH ST to 03RD ST (1600 - 1699),1610 ARMSTRONG AVE,EXPIRED,Tortas: burritos: tacos: ensaladas: sodas,37.726594363386800,-122.39235562563100
934626,May Catering,Truck,,Assessors Block /Lot,EXPIRED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,0,0
1089697,El Tonayense #60,Truck,HARRISON ST: 17TH ST to MARIPOSA ST (2050 - 2149),401 TREAT AVE,REQUESTED,Tacos: Burritos: Tortas: Quesadillas: Drinks,37.763108325376700,-122.41345489002200
1163797,"SOHOMEI, LLC",Truck,BURKE AVE: START: 1500-1599 BLOCK to 03RD ST (1500 - 1599),1570 BURKE AVE,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.74475219161640,-122.38567924872100
1163801,"SOHOMEI, LLC",Truck,ELLIS ST: LARKIN ST to POLK ST (700 - 799),730 ELLIS ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.78442073689950,-122.41840535178200
1163795,"SOHOMEI, LLC",Truck,MINNESOTA ST: 23RD ST to 24TH ST (1200 - 1299),1240 MINNESOTA ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.75461495148920,-122.39038813202000
1163789,"SOHOMEI, LLC",Truck,02ND ST: JESSIE ST to MISSION ST (69 - 99),85 02ND ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.788457028828900,-122.3998841605660
963990,Singh Brothers Ice Cream,Truck,JENNINGS ST: VAN DYKE AVE to WALLACE AVE (2100 - 2199),2115 JENNINGS ST,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.72672797825710,-122.38865842883200
963981,Singh Brothers Ice Cream,Truck,JAMESTOWN AVE: GRIFFITH ST to CORONADO ST (800 - 850),800 JAMESTOWN AVE,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.71644300214740,-122.38993787932100
1163798,"SOHOMEI, LLC",Truck,HOWARD ST: 01ST ST to MALDEN ALY (500 - 589),501 HOWARD ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,0,0
963996,Singh Brothers Ice Cream,Truck,KIRKWOOD AVE: NEWHALL ST to PHELPS ST (1600 - 1699),1698 KIRKWOOD AVE,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.73935716086750,-122.39152281175900
1181500,John's Catering #5,Truck,PINE ST: MONTGOMERY ST to BELDEN ST (400 - 489),555 CALIFORNIA ST,EXPIRED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.79226163417750,-122.4034859553910
1163800,"SOHOMEI, LLC",Truck,22ND ST: SAN BRUNO AVE to UTAH ST (2400 - 2449),2401 22ND ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.75563700983230,-122.40510193037900
963993,Singh Brothers Ice Cream,Truck,SHAFTER AVE: HAWES ST to INGALLS ST (1200 - 1299),1207 SHAFTER AVE,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.726708272962200,-122.38362491720000
1184865,Subs on Hubs,Truck,05TH ST: HARRISON ST \ I-80 W OFF RAMP to PERRY ST (400 - 449),400 05TH ST,EXPIRED,Italian subs: Cuban sandwich: Gyro,37.77871039190090,-122.4018393503300
1181508,John's Catering #5,Truck,MARKET ST: 12TH ST \ PAGE ST to FRANKLIN ST (1591 - 1615) -- SOUTH --,1601 MARKET ST,EXPIRED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.773915065679800,-122.42002629150400
1163785,"SOHOMEI, LLC",Truck,EDDY ST: STEINER ST to PIERCE ST (1600 - 1699),1652 EDDY ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.78159674576020,-122.43485778844000
